Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"88796","50","A021","1","1","500000088869","50OCN0000128698","50SLD0000201133","","0","0","","","","0","0","","0","0","1","D20170","10297584T","CASE-SET;DIFF","ZZ","A1801403","51","10297584","CASE-SET;DIFF","1055.28","2","480","pcs","506534.4","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","480","1","5019090004","","2019/09/02"
"88797","50","A021","1","1","500000088870","50OCN0000128957","50SLD0000201134","","0","0","","","","0","0","","0","0","1","D20220","1050B375G","SLEEVE","ZZ","91M9026049","51","1050B375-LP","SLEEVE","47.34","2","30","pcs","1420.2","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","30","1","F119090001","","2019/09/02"
"88798","50","A021","1","1","500000088871","50OCN0000128964","50SLD0000201135","","0","0","","","","0","0","","0","0","1","D20220","1060A217G","CASE ASSY  TIMING CHAIN","ZZ","91M9026050","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","60","pcs","68948.4","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","60","1","F119090001","","2019/09/02"
"88799","50","A021","1","1","500000088872","50OCN0000128971","50SLD0000201136","","0","0","","","","0","0","","0","0","1","D20220","1130A228G","GEAR  CRANKSHAFT","ZZ","91M9026051","51","1130A228","GEAR  CRANKSHAFT","231.08","2","30","pcs","6932.4","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","30","1","F119090001","","2019/09/02"
"88800","50","A021","1","1","500000088873","50OCN0000128978","50SLD0000201137","","0","0","","","","0","0","","0","0","1","D20220","1130A230G","GEAR  SUPPLY PUMP","ZZ","91M9026052","51","1130A230","GEAR  SUPPLY PUMP","274.62","2","30","pcs","8238.6","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","30","1","F119090001","","2019/09/02"
"88801","50","A021","1","1","500000088874","50OCN0000128985","50SLD0000201138","","0","0","","","","0","0","","0","0","1","D20220","1132A100G","GEAR ASSY  IDLER","ZZ","91M9026053","51","1132A100","GEAR ASSY  IDLER","495.62","2","30","pcs","14868.6","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","30","1","F119090001","","2019/09/02"
"88802","50","A021","1","1","500000088875","50OCN0000126993","50SLD0000201139","","0","0","","","","0","0","","0","0","1","D20213","1300A057","PUMP ASSY;WATER","ZZ","91S9447571","51","1300A057","PUMP ASSY;WATER","662.05","2","50","pcs","33102.5","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","50","1","F119090011","","2019/09/02"
"88803","50","A021","1","1","500000088876","50OCN0000128992","50SLD0000201140","","0","0","","","","0","0","","0","0","1","D20220","1300A126G","WATER PUMP ASSY","ZZ","91M9026054","51","1300A126","WATER PUMP ASSY","645.02","2","30","pcs","19350.6","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","30","1","F119090001","","2019/09/02"
"88804","50","A021","1","1","500000088877","50OCN0000128999","50SLD0000201141","","0","0","","","","0","0","","0","0","1","D20220","1320A047G","BRKT ASSY COOLING FAN","ZZ","91M9026055","51","1320A047","BRKT ASSY COOLING FAN","342.34","2","30","pcs","10270.2","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","30","1","F119090001","","2019/09/02"
"88805","50","A021","1","1","500000088878","50OCN0000130647","50SLD0000201142","","0","0","","","","0","0","","0","0","1","D20311","6C52618122","FORK;SHIFT(1-R)","ZZ","41454409","51","6C526-1812-2","FORK  SHIFT(1-R)","182.04","2","45","pcs","8191.8","2019/09/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/02","45","1","F319090001","","2019/09/02"
