Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"100659","50","A021","1","1","500000100801","50OCN0000140473","50SLD0000225202","","0","0","","","","0","0","","0","0","1","D20130","8981655171","Pipe A; Water By Pass","ZZ","1KNA199600","51","898165-5171-SP","PIPE; WATER BYPASS","129.63","2","1","pcs","129.63","2019/11/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/27","1","1","5019110415","","2019/11/28"
"100660","50","A021","1","1","500000100802","50OCN0000142475","50SLD0000225203","","0","0","","","","0","0","","0","0","1","D20110","8982319070","GEAR ASM;IDLE D","ZZ","FYJN602429","51","898231-9070","GEAR ASM; IDLE D","281.68","2","54","pcs","15210.72","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","54","1","5019110446","","2019/11/28"
"100661","50","A021","1","1","500000100803","50OCN0000142362","50SLD0000225204","","0","0","","","","0","0","","0","0","1","D20110","8982319070","GEAR ASM;IDLE D","ZZ","FYJN406841","51","898231-9070","GEAR ASM; IDLE D","281.68","2","195","pcs","54927.6","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","195","1","5019110442","","2019/11/28"
"100662","50","A021","1","1","500000100804","50OCN0000142490","50SLD0000225205","","0","0","","","","0","0","","0","0","1","D20110","8982319070","GEAR ASM;IDLE D","ZZ","FYJN407296","51","898231-9070","GEAR ASM; IDLE D","281.68","2","165","pcs","46477.2","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","165","1","5019110442","","2019/11/28"
"100663","50","A021","1","1","500000100805","50OCN0000142361","50SLD0000225206","","0","0","","","","0","0","","0","0","1","D20110","8982319070","GEAR ASM;IDLE D","ZZ","DDJN402446","51","898231-9070","GEAR ASM; IDLE D","281.68","2","30","pcs","8450.4","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","30","1","5019110442","","2019/11/28"
"100664","50","A021","1","1","500000100806","50OCN0000139161","50SLD0000225207","","0","0","","","","0","0","","0","0","1","D20130","8982319070","GEAR ASM; IDLE D","ZZ","1KOC184500","51","898231-9070-SP","GEAR ASM; IDLE D","311","2","1","pcs","311","2019/11/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/27","1","1","5019110413","","2019/11/28"
"100665","50","A021","1","1","500000100807","50OCN0000142476","50SLD0000225208","","0","0","","","","0","0","","0","0","1","D20110","8982326241","PUMP ASM;OIL","ZZ","FYJN602430","51","898232-6241","OIL PUMP ASSY","612.14","2","65","pcs","39789.1","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","65","1","5019110446","","2019/11/28"
"100666","50","A021","1","1","500000100808","50OCN0000142603","50SLD0000225209","","0","0","","","","0","0","","0","0","1","D20110","8982326241","PUMP ASM;OIL","ZZ","DDJN402684","51","898232-6241","OIL PUMP ASSY","612.14","2","200","pcs","122428","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","200","1","5019110442","","2019/11/28"
"100667","50","A021","1","1","500000100809","50OCN0000142365","50SLD0000225210","","0","0","","","","0","0","","0","0","1","D20110","8982326241","PUMP ASM;OIL","ZZ","FYJN406843","51","898232-6241","OIL PUMP ASSY","612.14","2","200","pcs","122428","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","200","1","5019110443","","2019/11/28"
"100668","50","A021","1","1","500000100810","50OCN0000142493","50SLD0000225211","","0","0","","","","0","0","","0","0","1","D20110","8982326241","PUMP ASM;OIL","ZZ","FYJN407298","51","898232-6241","OIL PUMP ASSY","612.14","2","200","pcs","122428","2019/11/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/11/28","200","1","5019110443","","2019/11/28"
