Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"103780","50","A021","1","1","500000103914","50OCN0000145328","50SLD0000231521","","0","0","","","","0","0","","0","0","1","D20110","8983518020","GEAR;CRANKSHAFT","ZZ","FBJD600712","51","898351-8020","GEAR;CRANK","259.98","2","25","pcs","6499.5","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","25","1","5019120318","","2019/12/20"
"103781","50","A021","1","1","500000103915","50OCN0000145304","50SLD0000231522","","0","0","","","","0","0","","0","0","1","D20110","8983518020","GEAR;CRANKSHAFT","ZZ","FKJD402513","51","898351-8020","GEAR;CRANK","259.98","2","195","pcs","50696.1","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","195","1","5019120316","","2019/12/20"
"103782","50","A021","1","1","500000103916","50OCN0000145232","50SLD0000231523","","0","0","","","","0","0","","0","0","1","D20110","8983518020","GEAR;CRANKSHAFT","ZZ","DFJD402215","51","898351-8020","GEAR;CRANK","259.98","2","150","pcs","38997","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","150","1","5019120316","","2019/12/20"
"103783","50","A021","1","1","500000103917","50OCN0000145234","50SLD0000231524","","0","0","","","","0","0","","0","0","1","D20110","8983518020","GEAR;CRANKSHAFT","ZZ","FKJD402383","51","898351-8020","GEAR;CRANK","259.98","2","120","pcs","31197.6","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","120","1","5019120316","","2019/12/20"
"103784","50","A021","1","1","500000103918","50OCN0000145303","50SLD0000231525","","0","0","","","","0","0","","0","0","1","D20110","8983518020","GEAR;CRANKSHAFT","ZZ","DFJD402328","51","898351-8020","GEAR;CRANK","259.98","2","90","pcs","23398.2","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","90","1","5019120316","","2019/12/20"
"103785","50","A021","1","1","500000103919","50OCN0000145233","50SLD0000231526","","0","0","","","","0","0","","0","0","1","D20110","8983518020","GEAR;CRANKSHAFT","ZZ","FBJD400711","51","898351-8020","GEAR;CRANK","259.98","2","30","pcs","7799.4","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","30","1","5019120316","","2019/12/20"
"103786","50","A021","1","1","500000103920","50OCN0000145329","50SLD0000231527","","0","0","","","","0","0","","0","0","1","D20110","8983518040","GEAR;INJ PUMP","ZZ","FBJD600713","51","898351-8040","GEAR;SUPPLY PUMP","201.96","2","25","pcs","5049","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","25","1","5019120318","","2019/12/20"
"103787","50","A021","1","1","500000103921","50OCN0000145307","50SLD0000231528","","0","0","","","","0","0","","0","0","1","D20110","8983518040","GEAR;INJ PUMP","ZZ","FKJD402515","51","898351-8040","GEAR;SUPPLY PUMP","201.96","2","195","pcs","39382.2","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","195","1","5019120316","","2019/12/20"
"103788","50","A021","1","1","500000103922","50OCN0000145236","50SLD0000231529","","0","0","","","","0","0","","0","0","1","D20110","8983518040","GEAR;INJ PUMP","ZZ","DFJD402217","51","898351-8040","GEAR;SUPPLY PUMP","201.96","2","150","pcs","30294","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","150","1","5019120316","","2019/12/20"
"103789","50","A021","1","1","500000103923","50OCN0000145238","50SLD0000231530","","0","0","","","","0","0","","0","0","1","D20110","8983518040","GEAR;INJ PUMP","ZZ","FKJD402384","51","898351-8040","GEAR;SUPPLY PUMP","201.96","2","120","pcs","24235.2","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","120","1","5019120316","","2019/12/20"
"103790","50","A021","1","1","500000103924","50OCN0000145306","50SLD0000231531","","0","0","","","","0","0","","0","0","1","D20110","8983518040","GEAR;INJ PUMP","ZZ","DFJD402329","51","898351-8040","GEAR;SUPPLY PUMP","201.96","2","90","pcs","18176.4","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","90","1","5019120316","","2019/12/20"
"103791","50","A021","1","1","500000103925","50OCN0000145237","50SLD0000231532","","0","0","","","","0","0","","0","0","1","D20110","8983518040","GEAR;INJ PUMP","ZZ","FBJD400712","51","898351-8040","GEAR;SUPPLY PUMP","201.96","2","30","pcs","6058.8","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","30","1","5019120316","","2019/12/20"
"103792","50","A021","1","1","500000103926","50OCN0000144044","50SLD0000231533","","0","0","","","","0","0","","0","0","1","D20111","8983518350","PUMP ASM; OIL","ZZ","AWJD000029","51","898351-8350","OIL PUMP ASSY","903.48","2","40","pcs","36139.2","2019/12/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/19","40","1","5019120303","","2019/12/20"
"103793","50","A021","1","1","500000103927","50OCN0000145125","50SLD0000231534","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","FKJD402244","51","898382-8360","WATER PUMP ASSY","449.87","2","200","pcs","89974","2019/12/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/19","200","1","5019120300","","2019/12/20"
"103794","50","A021","1","1","500000103928","50OCN0000145239","50SLD0000231535","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","DFJD402218","51","898382-8360","WATER PUMP ASSY","449.87","2","100","pcs","44987","2019/12/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/19","100","1","5019120300","","2019/12/20"
"103795","50","A021","1","1","500000103929","50OCN0000145240","50SLD0000231536","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","DFJD402219","51","898382-8360","WATER PUMP ASSY","449.87","2","200","pcs","89974","2019/12/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/19","200","1","5019120301","","2019/12/20"
"103796","50","A021","1","1","500000103930","50OCN0000145241","50SLD0000231537","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","DFJD402220","51","898382-8360","WATER PUMP ASSY","449.87","2","100","pcs","44987","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","100","1","5019120312","","2019/12/20"
"103797","50","A021","1","1","500000103931","50OCN0000145330","50SLD0000231538","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","FBJD600714","51","898382-8360","WATER PUMP ASSY","449.87","2","25","pcs","11246.75","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","25","1","5019120318","","2019/12/20"
"103798","50","A021","1","1","500000103932","50OCN0000144028","50SLD0000231539","","0","0","","","","0","0","","0","0","1","D20121","8984823710","BRAKE ASSY FRr RH (STD)","ZZ","KG9D002416","51","898482-3710","BRAKE ASSY FRr RH (STD)","9575","2","6","pcs","57450","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","6","1","5019120309","","2019/12/20"
"103799","50","A021","1","1","500000103933","50OCN0000144036","50SLD0000231540","","0","0","","","","0","0","","0","0","1","D20121","8984823770","BRAKE ASSY FRr LH (STD)","ZZ","KG9D002424","51","898482-3770","BRAKE ASSY FRr LH (STD)","9575","2","6","pcs","57450","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","6","1","5019120309","","2019/12/20"
"103800","50","A021","1","1","500000103934","50OCN0000143232","50SLD0000231541","","0","0","","","","0","0","","0","0","1","D20210","MD372348V","PACKING;SEMI-CIRCULAR","ZZ","C2M9BF3196","51","MD372348-LP","PACKING SEMI-CIRCULAR","6.47","2","300","pcs","1941","2019/12/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/19","300","1","F119120167","","2019/12/20"
"103801","50","A021","1","1","500000103935","50OCN0000143244","50SLD0000231542","","0","0","","","","0","0","","0","0","1","D20210","ME229892","GEAR; CRANK SHAFT","ZZ","C2M9BF0645","51","ME229892","GEAR  CRANKSHAFT","422.59","2","24","pcs","10142.16","2019/12/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/19","24","1","F119120167","","2019/12/20"
"103802","50","A021","1","1","500000103936","50OCN0000143248","50SLD0000231543","","0","0","","","","0","0","","0","0","1","D20210","ME229892","GEAR; CRANK SHAFT","ZZ","C2M9BF0646","51","ME229892","GEAR  CRANKSHAFT","422.59","2","12","pcs","5071.08","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","12","1","F119120175","","2019/12/20"
"103803","50","A021","1","1","500000103937","50OCN0000145405","50SLD0000231544","","0","0","","","","0","0","","0","0","1","D20310","TC40226631","FORK;DIFF.LOCK SHIFT","ZZ","41852392","51","TC402-2663-1","FORK  SHIFT DIFF LOCK","156.35","2","150","pcs","23452.5","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","150","1","F319120054","","2019/12/20"
"103804","50","A021","1","1","500000103938","50OCN0000145406","50SLD0000231545","","0","0","","","","0","0","","0","0","1","D20310","TC40324402","FORK;SHIFT L-H","ZZ","41852393","51","TC403-2440-2","FORK  SHIFT L-H","185.12","2","60","pcs","11107.2","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","60","1","F319120055","","2019/12/20"
"103805","50","A021","1","1","500000103939","50OCN0000145407","50SLD0000231546","","0","0","","","","0","0","","0","0","1","D20310","TC41224111","FORK;SHIFT RANGE","ZZ","41852394","51","TC412-2411-1","FORK  SHIFT(RANGE)","189.79","2","60","pcs","11387.4","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","60","1","F319120054","","2019/12/20"
"103806","50","A021","1","1","500000103940","50OCN0000145408","50SLD0000231547","","0","0","","","","0","0","","0","0","1","D20310","TC42221152","CASE;MID","ZZ","41852390","51","TC422-2115-2","CASE MID","713.95","2","45","pcs","32127.75","2019/12/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/20","45","1","F319120054","","2019/12/20"
"103807","50","A021","1","1","500000103790","50OCN0000142861","50SLD0000231397","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","C2M9BE3814","51","1050B375-LP","SLEEVE","46.24","2","144","pcs","6658.56","2019/12/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/19","144","1","F119120166","","2019/12/20"
