Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"76085","50","A021","1","1","500000076197","50OCN0000117810","50SLD0000175334","","0","0","","","","0","0","","0","0","1","D20410","49177-20112","HOUSING  BEARING","ZZ","E18120484","52","49177-20112","HOUSING  BEARING","302.06","2","1440","pcs","434966.4","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/28","1440","1","9019050161","","2019/05/29"
"76086","50","A021","1","1","500000076198","50OCN0000117812","50SLD0000175335","","0","0","","","","0","0","","0","0","1","D20410","49189-20112","HOUSING  BEARING","ZZ","E18120501","52","49189-20112","HOUSING  BEARING","305.2","2","1080","pcs","329616","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/28","1080","1","9019050163","","2019/05/29"
"76087","50","A021","1","1","500000076199","50OCN0000117813","50SLD0000175336","","0","0","","","","0","0","","0","0","1","D20410","49189-20112","HOUSING  BEARING","ZZ","E18120502","52","49189-20112","HOUSING  BEARING","305.2","2","360","pcs","109872","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/28","360","1","9019050164","","2019/05/29"
"76088","50","A021","1","1","500000076200","50OCN0000117811","50SLD0000175337","","0","0","","","","0","0","","0","0","1","D20410","49189-20112","HOUSING  BEARING","ZZ","E18120500","52","49189-20112","HOUSING  BEARING","305.2","2","720","pcs","219744","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/28","720","1","9019050162","","2019/05/29"
"76089","50","A021","1","1","500000076201","50OCN0000117957","50SLD0000175338","","0","0","","","","0","0","","0","0","1","D20110","8973794640","VALVE;RELIEF PISTON COOL","ZZ","DDJ5402731","51","897379-4640","RELIEF VALVE ASSY","64","2","60","pcs","3840","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/27","60","1","5019050407","","2019/05/29"
"76090","50","A021","1","1","500000076202","50OCN0000117958","50SLD0000175339","","0","0","","","","0","0","","0","0","1","D20110","8973794640","VALVE;RELIEF PISTON COOL","ZZ","FYJ5406656","51","897379-4640","RELIEF VALVE ASSY","64","2","120","pcs","7680","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/27","120","1","5019050407","","2019/05/29"
"76091","50","A021","1","1","500000076203","50OCN0000117969","50SLD0000175340","","0","0","","","","0","0","","0","0","1","D20110","8982326241","PUMP ASM;OIL","ZZ","DDJ5402735","51","898232-6241","OIL PUMP ASSY","612.14","2","200","pcs","122428","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/27","200","1","5019050407","","2019/05/29"
"76092","50","A021","1","1","500000076204","50OCN0000117970","50SLD0000175341","","0","0","","","","0","0","","0","0","1","D20110","8982326241","PUMP ASM;OIL","ZZ","FCJ5400252","51","898232-6241","OIL PUMP ASSY","612.14","2","10","pcs","6121.4","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/27","10","1","5019050407","","2019/05/29"
"76093","50","A021","1","1","500000076205","50OCN0000117971","50SLD0000175342","","0","0","","","","0","0","","0","0","1","D20110","8982326241","PUMP ASM;OIL","ZZ","FYJ5406660","51","898232-6241","OIL PUMP ASSY","612.14","2","200","pcs","122428","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/27","200","1","5019050407","","2019/05/29"
"76094","50","A021","1","1","500000076208","50OCN0000115619","50SLD0000175420","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","53M9BH2138","51","1050B375-LP","SLEEVE","47.34","2","144","pcs","6816.96","2019/05/27","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/27","144","1","F119050207","","2019/05/29"
