Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"66738","50","A021","1","1","500000067193","50OCN0000107799","50SLD0000157378","","0","0","","","","0","0","","0","0","1","D20220","1050B375","SLEEVE","ZZ","33M9029003","51","1050B375-LP","SLEEVE","47.34","2","30","pcs","1420.2","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","30","1","F119030224","","2019/03/26"
"66739","50","A021","1","1","500000067194","50OCN0000107816","50SLD0000157379","","0","0","","","","0","0","","0","0","1","D20220","1060A217","CASE ASSY;TIMING CHAIN","ZZ","33M9029005","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","30","pcs","34474.2","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","30","1","F119030224","","2019/03/26"
"66740","50","A021","1","1","500000067195","50OCN0000107829","50SLD0000157380","","0","0","","","","0","0","","0","0","1","D20220","1130A228","GEAR;CRANKSHAFT","ZZ","33M9029007","51","1130A228","GEAR  CRANKSHAFT","231.08","2","30","pcs","6932.4","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","30","1","F119030224","","2019/03/26"
"66741","50","A021","1","1","500000067196","50OCN0000107844","50SLD0000157381","","0","0","","","","0","0","","0","0","1","D20220","1130A230","GEAR;SUPPLY PUMP","ZZ","33M9029009","51","1130A230","GEAR  SUPPLY PUMP","274.62","2","30","pcs","8238.6","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","30","1","F119030224","","2019/03/26"
"66742","50","A021","1","1","500000067197","50OCN0000107859","50SLD0000157382","","0","0","","","","0","0","","0","0","1","D20220","1132A100","GEAR ASSY;IDLER","ZZ","33M9029011","51","1132A100","GEAR ASSY  IDLER","499.02","2","30","pcs","14970.6","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","30","1","F119030224","","2019/03/26"
"66743","50","A021","1","1","500000067198","50OCN0000107874","50SLD0000157383","","0","0","","","","0","0","","0","0","1","D20220","1300A126","PUMP ASSY;WATER","ZZ","33M9029013","51","1300A126","WATER PUMP ASSY","645.02","2","30","pcs","19350.6","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","30","1","F119030224","","2019/03/26"
"66744","50","A021","1","1","500000067199","50OCN0000107889","50SLD0000157384","","0","0","","","","0","0","","0","0","1","D20220","1320A047","BRKT ASSY;COOLING FAN","ZZ","33M9029015","51","1320A047","BRKT ASSY COOLING FAN","342.34","2","30","pcs","10270.2","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","30","1","F119030224","","2019/03/26"
"66745","50","A021","1","1","500000067200","50OCN0000108759","50SLD0000157385","","0","0","","","","0","0","","0","0","1","D20110","5JX3713590","OIL PUMP","ZZ","FBJ3800403","51","5JX371-3590","PUMP;ASM;OIL","902.58","2","15","pcs","13538.7","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","15","1","5019030364","","2019/03/26"
"66746","50","A021","1","1","500000067201","50OCN0000108354","50SLD0000157386","","0","0","","","","0","0","","0","0","1","D20110","5JX3713590","OIL PUMP","ZZ","FBJ3402285","51","5JX371-3590","PUMP;ASM;OIL","902.58","2","100","pcs","90258","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","100","1","5019030362","","2019/03/26"
"66747","50","A021","1","1","500000067202","50OCN0000108353","50SLD0000157387","","0","0","","","","0","0","","0","0","1","D20110","5JX3713590","OIL PUMP","ZZ","DFJ3402298","51","5JX371-3590","PUMP;ASM;OIL","902.58","2","100","pcs","90258","2019/03/25","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/25","100","1","5019030362","","2019/03/26"
