Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"115570","50","A021","1","1","500000115503","50OCN0000157012","50SLD0000254752","","0","0","","","","0","0","","0","0","1","D20331","1J88005551","JOINT;PIPE","ZZ","30739320","51","J127-04900-SP","PIPE","16.93","2","2","pcs","33.86","2020/03/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/17","2","1","5020030255","","2020/03/18"
"115571","50","A021","1","1","500000115504","50OCN0000156955","50SLD0000254791","","0","0","","","","0","0","","0","0","1","D20170","10288497","CASE-SET;DIFF","ZZ","SSAWD045","51","10288497","CASE-SET;DIFF","1135.19","2","360","pcs","408668.4","2020/03/18","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/18","360","1","5020030270","","2020/03/18"
"115572","50","A021","1","1","500000115505","50OCN0000156960","50SLD0000254792","","0","0","","","","0","0","","0","0","1","D20170","10297584","CASE-SET;DIFF","ZZ","SSAWD045","51","10297584","CASE-SET;DIFF","1055.28","2","120","pcs","126633.6","2020/03/18","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/18","120","1","5020030271","","2020/03/18"
"115573","50","A021","1","1","500000115506","50OCN0000154762","50SLD0000254793","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4535","51","1050B375-LP","SLEEVE","45.79","2","192","pcs","8791.68","2020/03/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/17","192","1","F120030149","","2020/03/18"
"115574","50","A021","1","1","500000115507","50OCN0000154759","50SLD0000254794","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4536","51","1050B375-LP","SLEEVE","45.79","2","168","pcs","7692.72","2020/03/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/17","168","1","F120030151","","2020/03/18"
"115575","50","A021","1","1","500000115508","50OCN0000154764","50SLD0000254795","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4537","51","1050B375-LP","SLEEVE","45.79","2","168","pcs","7692.72","2020/03/18","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/18","168","1","F120030155","","2020/03/18"
"115576","50","A021","1","1","500000115509","50OCN0000154765","50SLD0000254796","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4538","51","1050B375-LP","SLEEVE","45.79","2","264","pcs","12088.56","2020/03/18","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/18","264","1","F120030158","","2020/03/18"
"115577","50","A021","1","1","500000115510","50OCN0000154795","50SLD0000254797","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","32M0BB7893","51","1060A217","CASE ASSY  TIMING CHAIN","1133.76","2","176","pcs","199541.76","2020/03/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/17","176","1","F120030149","","2020/03/18"
"115578","50","A021","1","1","500000115511","50OCN0000154792","50SLD0000254798","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","32M0BB7912","51","1060A217","CASE ASSY  TIMING CHAIN","1133.76","2","172","pcs","195006.72","2020/03/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/17","172","1","F120030151","","2020/03/18"
"115579","50","A021","1","1","500000115512","50OCN0000154797","50SLD0000254799","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","32M0BB7932","51","1060A217","CASE ASSY  TIMING CHAIN","1133.76","2","170","pcs","192739.2","2020/03/18","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/18","170","1","F120030155","","2020/03/18"
