Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"86674","50","A021","1","1","500000086857","50OCN0000128612","50SLD0000196983","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19080017","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","504","1","9219080204","","2019/08/19"
"86675","50","A021","1","1","500000086858","50OCN0000128613","50SLD0000197054","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19080017","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","504","1","9219080209","","2019/08/19"
"86676","50","A021","1","1","500000086859","50OCN0000128614","50SLD0000197055","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19080017","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","504","1","9219080213","","2019/08/19"
"86677","50","A021","1","1","500000086860","50OCN0000128616","50SLD0000197056","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19080017","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/18","504","1","9219080215","","2019/08/19"
"86678","50","A021","1","1","500000086936","50OCN0000128592","50SLD0000197149","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","FBJ8400615","51","898382-8360","WATER PUMP ASSY","449.87","2","100","pcs","44987","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","100","1","5019080197","","2019/08/19"
"86679","50","A021","1","1","500000086937","50OCN0000128591","50SLD0000197150","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","DFJ8401756","51","898382-8360","WATER PUMP ASSY","449.87","2","100","pcs","44987","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","100","1","5019080197","","2019/08/19"
"86680","50","A021","1","1","500000086938","50OCN0000128491","50SLD0000197151","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","DFJ8401557","51","898382-8360","WATER PUMP ASSY","449.87","2","100","pcs","44987","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","100","1","5019080197","","2019/08/19"
"86681","50","A021","1","1","500000086939","50OCN0000128593","50SLD0000197152","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","DFJ8401757","51","898382-8360","WATER PUMP ASSY","449.87","2","200","pcs","89974","2019/08/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/19","200","1","5019080209","","2019/08/19"
"86682","50","A021","1","1","500000086940","50OCN0000127882","50SLD0000197153","","0","0","","","","0","0","","0","0","1","D20320","KL99918124","FORK  1 SHIFT","ZZ","51198620","51","KL999-1812-4","FORK  1 SHIFT","231.04","2","20","pcs","4620.8","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","20","1","5019080189","","2019/08/19"
"86683","50","A021","1","1","500000086941","50OCN0000127974","50SLD0000197154","","0","0","","","","0","0","","0","0","1","D20320","KL99918124","FORK  1 SHIFT","ZZ","51203420","51","KL999-1812-4","FORK  1 SHIFT","231.04","2","20","pcs","4620.8","2019/08/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/19","20","1","5019080204","","2019/08/19"
"86684","50","A021","1","1","500000086942","50OCN0000127883","50SLD0000197155","","0","0","","","","0","0","","0","0","1","D20320","KL99918224","FORK 2;SHIFT","ZZ","51198646","51","KL999-1822-4","FORK  2 SHIFT","229.62","2","20","pcs","4592.4","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","20","1","5019080189","","2019/08/19"
"86685","50","A021","1","1","500000086943","50OCN0000127884","50SLD0000197156","","0","0","","","","0","0","","0","0","1","D20320","KL99918324","FORK  3 SHIFT","ZZ","51198653","51","KL999-1832-4","FORK  3 SHIFT","283.49","2","20","pcs","5669.8","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","20","1","5019080189","","2019/08/19"
"86686","50","A021","1","1","500000086944","50OCN0000127975","50SLD0000197157","","0","0","","","","0","0","","0","0","1","D20320","KL99918324","FORK  3 SHIFT","ZZ","51203438","51","KL999-1832-4","FORK  3 SHIFT","283.49","2","20","pcs","5669.8","2019/08/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/19","20","1","5019080204","","2019/08/19"
"86687","50","A021","1","1","500000086945","50OCN0000127885","50SLD0000197158","","0","0","","","","0","0","","0","0","1","D20320","KL99918423","FORK 4;SHIFT","ZZ","51198661","51","KL999-1842-3","FORK  4 SHIFT","267.06","2","20","pcs","5341.2","2019/08/17","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/17","20","1","5019080189","","2019/08/19"
"86688","50","A021","1","1","500000086946","50OCN0000127976","50SLD0000197159","","0","0","","","","0","0","","0","0","1","D20320","KL99918423","FORK 4;SHIFT","ZZ","51203453","51","KL999-1842-3","FORK  4 SHIFT","267.06","2","20","pcs","5341.2","2019/08/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/08/19","20","1","5019080204","","2019/08/19"
