Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"101313","50","A021","1","1","500000101331","50OCN0000143408","50SLD0000226443","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19110025","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","504","1","9219120003","","2019/12/03"
"101314","50","A021","1","1","500000101332","50OCN0000143413","50SLD0000226444","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19110025","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","504","1","9219120006","","2019/12/03"
"101315","50","A021","1","1","500000101333","50OCN0000143417","50SLD0000226445","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19110025","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","504","1","9219120010","","2019/12/03"
"101316","50","A021","1","1","500000101334","50OCN0000143423","50SLD0000226446","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19110025","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","504","1","9219120013","","2019/12/03"
"101317","50","A021","1","1","500000101335","50OCN0000142786","50SLD0000226516","","0","0","","","","0","0","","0","0","1","D20811","04477-E0800G","LINING KIT BRAKE","ZZ","PU19-04679","51","04477-E0800G-SP","LINING KIT BRAKE","1690","2","10","pcs","16900","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","10","1","5019120007","","2019/12/03"
"101318","50","A021","1","1","500000101336","50OCN0000142788","50SLD0000226517","","0","0","","","","0","0","","0","0","1","D20811","04477-E0810G","LINING KIT BRAKE","ZZ","PU19-04679","51","04477-E0810G-SP","LINING KIT BRAKE","1310","2","10","pcs","13100","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","10","1","5019120007","","2019/12/03"
"101319","50","A021","1","1","500000101337","50OCN0000142704","50SLD0000226518","","0","0","","","","0","0","","0","0","1","D20170","10288497","CASE-SET;DIFF","ZZ","SSAWD045","51","10288497","CASE-SET;DIFF","1135.19","2","480","pcs","544891.2","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","480","1","5019120028","","2019/12/03"
"101320","50","A021","1","1","500000101338","50OCN0000141221","50SLD0000226519","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","C1M9BD5764","51","1050B375-LP","SLEEVE","46.24","2","144","pcs","6658.56","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","144","1","F119120010","","2019/12/03"
"101321","50","A021","1","1","500000101339","50OCN0000141218","50SLD0000226520","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","C1M9BD5766","51","1050B375-LP","SLEEVE","46.24","2","168","pcs","7768.32","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","168","1","F119120012","","2019/12/03"
"101322","50","A021","1","1","500000101340","50OCN0000141223","50SLD0000226521","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","C1M9BD5767","51","1050B375-LP","SLEEVE","46.24","2","144","pcs","6658.56","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","144","1","F119120017","","2019/12/03"
"101323","50","A021","1","1","500000101341","50OCN0000141710","50SLD0000226522","","0","0","","","","0","0","","0","0","1","D20220","1050B375G","SLEEVE","ZZ","C1M9011644","51","1050B375-LP","SLEEVE","46.24","2","30","pcs","1387.2","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","30","1","F119120013","","2019/12/03"
"101324","50","A021","1","1","500000101342","50OCN0000141224","50SLD0000226523","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","C1M9BD5769","51","1050B375-LP","SLEEVE","46.24","2","168","pcs","7768.32","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","168","1","F119120020","","2019/12/03"
"101325","50","A021","1","1","500000101343","50OCN0000141249","50SLD0000226524","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","C1M9BD5895","51","1060A217","CASE ASSY  TIMING CHAIN","1135.37","2","160","pcs","181659.2","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","160","1","F119120010","","2019/12/03"
"101326","50","A021","1","1","500000101344","50OCN0000141246","50SLD0000226525","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","C1M9BD5898","51","1060A217","CASE ASSY  TIMING CHAIN","1135.37","2","152","pcs","172576.24","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","152","1","F119120012","","2019/12/03"
"101327","50","A021","1","1","500000101345","50OCN0000141251","50SLD0000226526","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","C1M9BD5901","51","1060A217","CASE ASSY  TIMING CHAIN","1135.37","2","160","pcs","181659.2","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","160","1","F119120017","","2019/12/03"
"101328","50","A021","1","1","500000101346","50OCN0000141714","50SLD0000226527","","0","0","","","","0","0","","0","0","1","D20220","1060A217G","CASE ASSY  TIMING CHAIN","ZZ","C1M9011645","51","1060A217","CASE ASSY  TIMING CHAIN","1135.37","2","30","pcs","34061.1","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","30","1","F119120013","","2019/12/03"
"101329","50","A021","1","1","500000101347","50OCN0000141252","50SLD0000226528","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","C1M9BD5904","51","1060A217","CASE ASSY  TIMING CHAIN","1135.37","2","158","pcs","179388.46","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","158","1","F119120020","","2019/12/03"
"101330","50","A021","1","1","500000101348","50OCN0000141277","50SLD0000226529","","0","0","","","","0","0","","0","0","1","D20210","1064A035X","CASE ASSY OIL PUMP","ZZ","C1M9BD8428","51","1064A035","CASE ASSY  OIL PUMP","1143.86","2","35","pcs","40035.1","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","35","1","F119120009","","2019/12/03"
"101331","50","A021","1","1","500000101349","50OCN0000141274","50SLD0000226530","","0","0","","","","0","0","","0","0","1","D20210","1064A035X","CASE ASSY OIL PUMP","ZZ","C1M9BD8430","51","1064A035","CASE ASSY  OIL PUMP","1143.86","2","40","pcs","45754.4","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","40","1","F119120011","","2019/12/03"
"101332","50","A021","1","1","500000101350","50OCN0000141279","50SLD0000226531","","0","0","","","","0","0","","0","0","1","D20210","1064A035X","CASE ASSY OIL PUMP","ZZ","C1M9BD8432","51","1064A035","CASE ASSY  OIL PUMP","1143.86","2","40","pcs","45754.4","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","40","1","F119120016","","2019/12/03"
"101333","50","A021","1","1","500000101351","50OCN0000141280","50SLD0000226532","","0","0","","","","0","0","","0","0","1","D20210","1064A035X","CASE ASSY OIL PUMP","ZZ","C1M9BD8433","51","1064A035","CASE ASSY  OIL PUMP","1143.86","2","35","pcs","40035.1","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","35","1","F119120019","","2019/12/03"
"101334","50","A021","1","1","500000101352","50OCN0000141305","50SLD0000226533","","0","0","","","","0","0","","0","0","1","D20210","1130A228","GEAR;CRANKSHAFT","ZZ","C1M9BD8976","51","1130A228","GEAR  CRANKSHAFT","228.77","2","165","pcs","37747.05","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","165","1","F119120010","","2019/12/03"
"101335","50","A021","1","1","500000101353","50OCN0000141302","50SLD0000226534","","0","0","","","","0","0","","0","0","1","D20210","1130A228","GEAR;CRANKSHAFT","ZZ","C1M9BD8982","51","1130A228","GEAR  CRANKSHAFT","228.77","2","150","pcs","34315.5","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","150","1","F119120012","","2019/12/03"
"101336","50","A021","1","1","500000101354","50OCN0000141307","50SLD0000226535","","0","0","","","","0","0","","0","0","1","D20210","1130A228","GEAR;CRANKSHAFT","ZZ","C1M9BD8987","51","1130A228","GEAR  CRANKSHAFT","228.77","2","165","pcs","37747.05","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","165","1","F119120017","","2019/12/03"
"101337","50","A021","1","1","500000101355","50OCN0000141719","50SLD0000226536","","0","0","","","","0","0","","0","0","1","D20220","1130A228G","GEAR  CRANKSHAFT","ZZ","C1M9011646","51","1130A228","GEAR  CRANKSHAFT","231.08","2","30","pcs","6932.4","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","30","1","F119120013","","2019/12/03"
"101338","50","A021","1","1","500000101356","50OCN0000141308","50SLD0000226537","","0","0","","","","0","0","","0","0","1","D20210","1130A228","GEAR;CRANKSHAFT","ZZ","C1M9BD8991","51","1130A228","GEAR  CRANKSHAFT","228.77","2","150","pcs","34315.5","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","150","1","F119120020","","2019/12/03"
"101339","50","A021","1","1","500000101357","50OCN0000141333","50SLD0000226538","","0","0","","","","0","0","","0","0","1","D20210","1130A230","GEAR;SUPPLY PUMP","ZZ","C1M9BD9095","51","1130A230","GEAR  SUPPLY PUMP","271.87","2","156","pcs","42411.72","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","156","1","F119120010","","2019/12/03"
"101340","50","A021","1","1","500000101358","50OCN0000141330","50SLD0000226539","","0","0","","","","0","0","","0","0","1","D20210","1130A230","GEAR;SUPPLY PUMP","ZZ","C1M9BD9100","51","1130A230","GEAR  SUPPLY PUMP","271.87","2","156","pcs","42411.72","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","156","1","F119120012","","2019/12/03"
"101341","50","A021","1","1","500000101359","50OCN0000141335","50SLD0000226540","","0","0","","","","0","0","","0","0","1","D20210","1130A230","GEAR;SUPPLY PUMP","ZZ","C1M9BD9105","51","1130A230","GEAR  SUPPLY PUMP","271.87","2","156","pcs","42411.72","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","156","1","F119120017","","2019/12/03"
"101342","50","A021","1","1","500000101360","50OCN0000141724","50SLD0000226541","","0","0","","","","0","0","","0","0","1","D20220","1130A230G","GEAR  SUPPLY PUMP","ZZ","C1M9011647","51","1130A230","GEAR  SUPPLY PUMP","274.62","2","30","pcs","8238.6","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","30","1","F119120013","","2019/12/03"
"101343","50","A021","1","1","500000101361","50OCN0000141336","50SLD0000226542","","0","0","","","","0","0","","0","0","1","D20210","1130A230","GEAR;SUPPLY PUMP","ZZ","C1M9BD9108","51","1130A230","GEAR  SUPPLY PUMP","271.87","2","156","pcs","42411.72","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","156","1","F119120020","","2019/12/03"
"101344","50","A021","1","1","500000101362","50OCN0000141361","50SLD0000226543","","0","0","","","","0","0","","0","0","1","D20210","1132A100","GEAR ASSY;IDLE","ZZ","C1M9BE1294","51","1132A100","GEAR ASSY  IDLER","491.04","2","156","pcs","76602.24","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","156","1","F119120010","","2019/12/03"
"101345","50","A021","1","1","500000101363","50OCN0000141358","50SLD0000226544","","0","0","","","","0","0","","0","0","1","D20210","1132A100","GEAR ASSY;IDLE","ZZ","C1M9BE1296","51","1132A100","GEAR ASSY  IDLER","491.04","2","156","pcs","76602.24","2019/12/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/02","156","1","F119120012","","2019/12/03"
"101346","50","A021","1","1","500000101364","50OCN0000141363","50SLD0000226545","","0","0","","","","0","0","","0","0","1","D20210","1132A100","GEAR ASSY;IDLE","ZZ","C1M9BE1297","51","1132A100","GEAR ASSY  IDLER","491.04","2","156","pcs","76602.24","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","156","1","F119120017","","2019/12/03"
"101347","50","A021","1","1","500000101365","50OCN0000141729","50SLD0000226546","","0","0","","","","0","0","","0","0","1","D20220","1132A100G","GEAR ASSY  IDLER","ZZ","C1M9011648","51","1132A100","GEAR ASSY  IDLER","495.62","2","30","pcs","14868.6","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","30","1","F119120013","","2019/12/03"
"101348","50","A021","1","1","500000101366","50OCN0000141364","50SLD0000226547","","0","0","","","","0","0","","0","0","1","D20210","1132A100","GEAR ASSY;IDLE","ZZ","C1M9BE1299","51","1132A100","GEAR ASSY  IDLER","491.04","2","156","pcs","76602.24","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","156","1","F119120020","","2019/12/03"
"101349","50","A021","1","1","500000101367","50OCN0000141388","50SLD0000226548","","0","0","","","","0","0","","0","0","1","D20210","1211A164","CASE ASSY OIL PUMP","ZZ","C1M9BD6417","51","1211A164","CASE ASSY OIL PUMP","2489.14","2","35","pcs","87119.9","2019/12/03","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/12/03","35","1","F119120014","","2019/12/03"
