Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"80844","50","A021","1","1","500000081151","50OCN0000122440","50SLD0000185298","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","FBJ6401530","51","898382-8360","WATER PUMP ASSY","449.87","2","100","pcs","44987","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","100","1","5019070014","","2019/07/02"
"80845","50","A021","1","1","500000081152","50OCN0000122589","50SLD0000185299","","0","0","","","","0","0","","0","0","1","D20110","8983828360","PUMP ASM;WATER","ZZ","DFJ6404110","51","898382-8360","WATER PUMP ASSY","449.87","2","200","pcs","89974","2019/07/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/02","200","1","5019070030","","2019/07/02"
"80846","50","A021","1","1","500000081153","50OCN0000121887","50SLD0000185300","","0","0","","","","0","0","","0","0","1","D20121","8984823710","BRAKE ASSY FRr RH (STD)","ZZ","KG96011255","51","898482-3710","BRAKE ASSY FRr RH (STD)","9575","2","6","pcs","57450","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","6","1","5019070006","","2019/07/02"
"80847","50","A021","1","1","500000081154","50OCN0000121889","50SLD0000185301","","0","0","","","","0","0","","0","0","1","D20121","8984823770","BRAKE ASSY FRr LH (STD)","ZZ","KG96011257","51","898482-3770","BRAKE ASSY FRr LH (STD)","9575","2","6","pcs","57450","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","6","1","5019070006","","2019/07/02"
"80848","50","A021","1","1","500000081155","50OCN0000121891","50SLD0000185302","","0","0","","","","0","0","","0","0","1","D20121","8984823830","BRAKE ASSY RRr RH (STD)","ZZ","KG96011259","51","898482-3830","BRAKE ASSY RRr RH (STD)","9289","2","6","pcs","55734","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","6","1","5019070006","","2019/07/02"
"80849","50","A021","1","1","500000081156","50OCN0000121892","50SLD0000185303","","0","0","","","","0","0","","0","0","1","D20121","8984823840","BRAKE ASSY RRr LH (STD)","ZZ","KG96011260","51","898482-3840","BRAKE ASSY RRr LH (STD)","9289","2","6","pcs","55734","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","6","1","5019070006","","2019/07/02"
"80850","50","A021","1","1","500000081157","50OCN0000122319","50SLD0000185304","","0","0","","","","0","0","","0","0","1","D20510","JD3012510","CYL.ASSY WHEEL","ZZ","0PPC190418","51","B200-00101","WHEEL CYL. ASSY","132.76","2","960","pcs","127449.6","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","960","1","5019070001","","2019/07/02"
"80851","50","A021","1","1","500000081158","50OCN0000122322","50SLD0000185305","","0","0","","","","0","0","","0","0","1","D20510","JD3032510","CYL.ASSY WHEEL","ZZ","0PPC190418","51","B200-00111","WHEEL CYL. ASSY","129.76","2","5760","pcs","747417.6","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","5760","1","5019070001","","2019/07/02"
"80852","50","A021","1","1","500000081159","50OCN0000118970","50SLD0000185306","","0","0","","","","0","0","","0","0","1","D20123","8983262670","SPRING;RETURN;BRK SHOE","ZZ","5K5A014200","51","G166-13000-SP","SPRING ASSY","103.12","2","3","pcs","309.36","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","3","1","5019070005","","2019/07/02"
"80853","50","A021","1","1","500000081160","50OCN0000118971","50SLD0000185307","","0","0","","","","0","0","","0","0","1","D20123","8983259270","ADJUSTER ASM;SLACK;RR BRK","ZZ","5K5A013900","51","G300-17500-SP","AUTO SLACK ADJ ASSY","2124.12","2","3","pcs","6372.36","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","3","1","5019070005","","2019/07/02"
"80854","50","A021","1","1","500000081161","50OCN0000121966","50SLD0000185308","","0","0","","","","0","0","","0","0","1","D20320","KL99918124","FORK  1 SHIFT","ZZ","51055812","51","KL999-1812-4","FORK  1 SHIFT","231.04","2","20","pcs","4620.8","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","20","1","5019070004","","2019/07/02"
"80855","50","A021","1","1","500000081162","50OCN0000121967","50SLD0000185309","","0","0","","","","0","0","","0","0","1","D20320","KL99918224","FORK 2;SHIFT","ZZ","51055820","51","KL999-1822-4","FORK  2 SHIFT","229.62","2","20","pcs","4592.4","2019/07/01","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/01","20","1","5019070004","","2019/07/02"
"80856","50","A021","1","1","500000081163","50OCN0000122101","50SLD0000185310","","0","0","","","","0","0","","0","0","1","D20320","KL99918324","FORK  3 SHIFT","ZZ","51061661","51","KL999-1832-4","FORK  3 SHIFT","283.49","2","20","pcs","5669.8","2019/07/02","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/07/02","20","1","5019070020","","2019/07/02"
