Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"75590","50","A021","1","1","500000075702","50OCN0000117455","50SLD0000174376","","0","0","","","","0","0","","0","0","1","D20410","49373-25591","HOUSING BEARING ASSY","ZZ","2B19050024","52","49373-25591-LP","HOUSING BEARING ASSY","406.46","2","504","pcs","204855.84","2019/05/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/23","504","1","9219050239","","2019/05/24"
"75591","50","A021","1","1","500000075703","50OCN0000116047","50SLD0000174381","","0","0","","","","0","0","","0","0","1","D20220","1050B375","SLEEVE","ZZ","53M9034542","51","1050B375-LP","SLEEVE","47.34","2","30","pcs","1420.2","2019/05/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/23","30","1","F119050176","","2019/05/24"
"75592","50","A021","1","1","500000075704","50OCN0000115611","50SLD0000174382","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","53M9BH2121","51","1050B375-LP","SLEEVE","47.34","2","144","pcs","6816.96","2019/05/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/23","144","1","F119050184","","2019/05/24"
"75593","50","A021","1","1","500000075705","50OCN0000115608","50SLD0000174383","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","53M9BH2124","51","1050B375-LP","SLEEVE","47.34","2","120","pcs","5680.8","2019/05/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/23","120","1","F119050186","","2019/05/24"
"75594","50","A021","1","1","500000075706","50OCN0000115613","50SLD0000174384","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","53M9BH2125","51","1050B375-LP","SLEEVE","47.34","2","144","pcs","6816.96","2019/05/24","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/24","144","1","F119050191","","2019/05/24"
"75595","50","A021","1","1","500000075707","50OCN0000115614","50SLD0000174385","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","53M9BH2127","51","1050B375-LP","SLEEVE","47.34","2","144","pcs","6816.96","2019/05/24","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/24","144","1","F119050194","","2019/05/24"
"75596","50","A021","1","1","500000075708","50OCN0000115645","50SLD0000174386","","0","0","","","","0","0","","0","0","1","D20210","1060A196","CASE ASSY;TIMING CHAIN","ZZ","53M9BH1168","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","4","pcs","4670.2","2019/05/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/23","4","1","F119050184","","2019/05/24"
"75597","50","A021","1","1","500000075709","50OCN0000115642","50SLD0000174387","","0","0","","","","0","0","","0","0","1","D20210","1060A196","CASE ASSY;TIMING CHAIN","ZZ","53M9BH1169","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","2","pcs","2335.1","2019/05/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/23","2","1","F119050186","","2019/05/24"
"75598","50","A021","1","1","500000075710","50OCN0000115647","50SLD0000174388","","0","0","","","","0","0","","0","0","1","D20210","1060A196","CASE ASSY;TIMING CHAIN","ZZ","53M9BH1170","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","10","pcs","11675.5","2019/05/24","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/24","10","1","F119050194","","2019/05/24"
"75599","50","A021","1","1","500000075711","50OCN0000115674","50SLD0000174389","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","53M9BH5500","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","144","pcs","165476.16","2019/05/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/05/23","144","1","F119050184","","2019/05/24"
