Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"115960","50","A021","1","1","500000115899","50OCN0000156957","50SLD0000255501","","0","0","","","","0","0","","0","0","1","D20170","10288497","CASE-SET;DIFF","ZZ","SSAWD045","51","10288497","CASE-SET;DIFF","1135.19","2","280","pcs","317853.2","2020/03/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/20","280","1","5020030299","","2020/03/20"
"115961","50","A021","1","1","500000115900","50OCN0000156962","50SLD0000255502","","0","0","","","","0","0","","0","0","1","D20170","10297584","CASE-SET;DIFF","ZZ","SSAWD045","51","10297584","CASE-SET;DIFF","1055.28","2","160","pcs","168844.8","2020/03/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/20","160","1","5020030300","","2020/03/20"
"115962","50","A021","1","1","500000115901","50OCN0000154770","50SLD0000255503","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4544","51","1050B375-LP","SLEEVE","45.79","2","168","pcs","7692.72","2020/03/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/19","168","1","F120030171","","2020/03/20"
"115963","50","A021","1","1","500000115902","50OCN0000154767","50SLD0000255504","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4545","51","1050B375-LP","SLEEVE","45.79","2","288","pcs","13187.52","2020/03/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/19","288","1","F120030173","","2020/03/20"
"115964","50","A021","1","1","500000115903","50OCN0000154772","50SLD0000255505","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4546","51","1050B375-LP","SLEEVE","45.79","2","168","pcs","7692.72","2020/03/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/20","168","1","F120030177","","2020/03/20"
"115965","50","A021","1","1","500000115904","50OCN0000154773","50SLD0000255506","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","32M0BB4547","51","1050B375-LP","SLEEVE","45.79","2","168","pcs","7692.72","2020/03/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/20","168","1","F120030181","","2020/03/20"
"115966","50","A021","1","1","500000115905","50OCN0000154803","50SLD0000255507","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","32M0BB8058","51","1060A217","CASE ASSY  TIMING CHAIN","1133.76","2","172","pcs","195006.72","2020/03/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/19","172","1","F120030171","","2020/03/20"
"115967","50","A021","1","1","500000115906","50OCN0000154800","50SLD0000255508","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","32M0BB8079","51","1060A217","CASE ASSY  TIMING CHAIN","1133.76","2","274","pcs","310650.24","2020/03/19","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/19","274","1","F120030173","","2020/03/20"
"115968","50","A021","1","1","500000115907","50OCN0000154805","50SLD0000255509","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","32M0BB8116","51","1060A217","CASE ASSY  TIMING CHAIN","1133.76","2","176","pcs","199541.76","2020/03/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/20","176","1","F120030177","","2020/03/20"
"115969","50","A021","1","1","500000115908","50OCN0000154806","50SLD0000255510","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","32M0BB8139","51","1060A217","CASE ASSY  TIMING CHAIN","1133.76","2","172","pcs","195006.72","2020/03/20","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2020/03/20","172","1","F120030181","","2020/03/20"
