Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"67692","50","A021","1","1","500000067846","50OCN0000107807","50SLD0000158944","","0","0","","","","0","0","","0","0","1","D20220","1050B375","SLEEVE","ZZ","33M9029059","51","1050B375-LP","SLEEVE","47.34","2","60","pcs","2840.4","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","60","1","F119030266","","2019/03/30"
"67693","50","A021","1","1","500000067847","50OCN0000107806","50SLD0000158945","","0","0","","","","0","0","","0","0","1","D20220","1050B375","SLEEVE","ZZ","33M9029060","51","1050B375-LP","SLEEVE","47.34","2","30","pcs","1420.2","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","30","1","F119030267","","2019/03/30"
"67694","50","A021","1","1","500000067848","50OCN0000107488","50SLD0000158946","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","33M9BD6724","51","1050B375-LP","SLEEVE","47.34","2","120","pcs","5680.8","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","120","1","F119030275","","2019/03/30"
"67695","50","A021","1","1","500000067849","50OCN0000107485","50SLD0000158947","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","33M9BD6728","51","1050B375-LP","SLEEVE","47.34","2","96","pcs","4544.64","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","96","1","F119030277","","2019/03/30"
"67696","50","A021","1","1","500000067850","50OCN0000109732","50SLD0000158948","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","33S9417400","51","1050B375-LP","SLEEVE","47.34","2","5","pcs","236.7","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","5","1","F119030279","","2019/03/30"
"67697","50","A021","1","1","500000067851","50OCN0000107490","50SLD0000158949","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","33M9BD6731","51","1050B375-LP","SLEEVE","47.34","2","192","pcs","9089.28","2019/03/29","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/29","192","1","F119030283","","2019/03/30"
"67698","50","A021","1","1","500000067852","50OCN0000107808","50SLD0000158950","","0","0","","","","0","0","","0","0","1","D20220","1050B375","SLEEVE","ZZ","33M9029073","51","1050B375-LP","SLEEVE","47.34","2","30","pcs","1420.2","2019/03/29","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/29","30","1","F119030280","","2019/03/30"
"67699","50","A021","1","1","500000067853","50OCN0000107491","50SLD0000158951","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","33M9BD6735","51","1050B375-LP","SLEEVE","47.34","2","168","pcs","7953.12","2019/03/29","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/29","168","1","F119030287","","2019/03/30"
"67700","50","A021","1","1","500000067854","50OCN0000109297","50SLD0000158952","","0","0","","","","0","0","","0","0","1","D20213","1060A196","CASE ASSY  TIMING CHAIN","ZZ","33L0000029","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","1","pcs","1167.55","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","1","1","F119030278","","2019/03/30"
"67701","50","A021","1","1","500000067855","50OCN0000107502","50SLD0000158953","","0","0","","","","0","0","","0","0","1","D20210","1060A196","CASE ASSY;TIMING CHAIN","ZZ","33M9BD6788","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","8","pcs","9340.4","2019/03/29","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/29","8","1","F119030287","","2019/03/30"
"67702","50","A021","1","1","500000067856","50OCN0000107821","50SLD0000158954","","0","0","","","","0","0","","0","0","1","D20220","1060A217","CASE ASSY;TIMING CHAIN","ZZ","33M9029062","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","60","pcs","68948.4","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","60","1","F119030267","","2019/03/30"
"67703","50","A021","1","1","500000067857","50OCN0000107822","50SLD0000158955","","0","0","","","","0","0","","0","0","1","D20220","1060A217","CASE ASSY;TIMING CHAIN","ZZ","33M9029061","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","30","pcs","34474.2","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","30","1","F119030266","","2019/03/30"
"67704","50","A021","1","1","500000067858","50OCN0000109298","50SLD0000158956","","0","0","","","","0","0","","0","0","1","D20213","1060A217","CASE ASSY  TIMING CHAIN","ZZ","33L0000031","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","3","pcs","3447.42","2019/03/28","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/28","3","1","F119030278","","2019/03/30"
