Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"63813","50","A022","1","1","500000064002","50OCN0000098521","50SLD0000150993","","0","0","","","","0","0","","0","0","1","F30120","PW811592N2K","WATER PUMP KIT (WITH GASKET)","ZZ","3699164V","51","J100-11510-ESP","WATER PUMP ASSY","728.99","2","400","pcs","291596","2019/03/05","010","0","","","","","","","","12031202","71020000","","2","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","2","0","0","0","0","*","*","*","*","2019/02/26","400","1","E11902006","","2019/03/07"
"63814","50","A021","1","1","500000064006","50OCN0000104491","50SLD0000151015","","0","0","","","","0","0","","0","0","1","D20220","1050B375","SLEEVE","ZZ","31M9062078","51","1050B375-LP","SLEEVE","47.34","2","60","pcs","2840.4","2019/03/05","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/05","60","1","F119030044","","2019/03/07"
"63815","50","A021","1","1","500000064007","50OCN0000104169","50SLD0000151016","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","31M9BB9791","51","1050B375-LP","SLEEVE","47.34","2","192","pcs","9089.28","2019/03/05","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/05","192","1","F119030052","","2019/03/07"
"63816","50","A021","1","1","500000064008","50OCN0000104166","50SLD0000151017","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","31M9BB9793","51","1050B375-LP","SLEEVE","47.34","2","168","pcs","7953.12","2019/03/05","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/05","168","1","F119030054","","2019/03/07"
"63817","50","A021","1","1","500000064009","50OCN0000104171","50SLD0000151018","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","31M9BB9796","51","1050B375-LP","SLEEVE","47.34","2","168","pcs","7953.12","2019/03/06","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/06","168","1","F119030059","","2019/03/07"
"63818","50","A021","1","1","500000064010","50OCN0000104494","50SLD0000151019","","0","0","","","","0","0","","0","0","1","D20220","1050B375","SLEEVE","ZZ","31M9062091","51","1050B375-LP","SLEEVE","47.34","2","30","pcs","1420.2","2019/03/06","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/06","30","1","F119030055","","2019/03/07"
"63819","50","A021","1","1","500000064011","50OCN0000104172","50SLD0000151020","","0","0","","","","0","0","","0","0","1","D20210","1050B375","SLEEVE","ZZ","31M9BB9798","51","1050B375-LP","SLEEVE","47.34","2","168","pcs","7953.12","2019/03/06","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/06","168","1","F119030062","","2019/03/07"
"63820","50","A021","1","1","500000064012","50OCN0000104189","50SLD0000151021","","0","0","","","","0","0","","0","0","1","D20210","1060A196","CASE ASSY;TIMING CHAIN","ZZ","31M9BB0040","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","18","pcs","21015.9","2019/03/05","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/05","18","1","F119030054","","2019/03/07"
"63821","50","A021","1","1","500000064013","50OCN0000104193","50SLD0000151022","","0","0","","","","0","0","","0","0","1","D20210","1060A196","CASE ASSY;TIMING CHAIN","ZZ","31M9BB0043","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","36","pcs","42031.8","2019/03/06","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/06","36","1","F119030059","","2019/03/07"
"63822","50","A021","1","1","500000064014","50OCN0000104194","50SLD0000151023","","0","0","","","","0","0","","0","0","1","D20210","1060A196","CASE ASSY;TIMING CHAIN","ZZ","31M9BB0046","51","1060A196","CASE ASSY  TIMING CHAIN","1167.55","2","10","pcs","11675.5","2019/03/06","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/06","10","1","F119030062","","2019/03/07"
"63823","50","A021","1","1","500000064015","50OCN0000104503","50SLD0000151024","","0","0","","","","0","0","","0","0","1","D20220","1060A217","CASE ASSY;TIMING CHAIN","ZZ","31M9062080","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","30","pcs","34474.2","2019/03/05","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/05","30","1","F119030044","","2019/03/07"
"63824","50","A021","1","1","500000064016","50OCN0000104219","50SLD0000151025","","0","0","","","","0","0","","0","0","1","D20210","1060A217","CASE ASSY;TIMING CHAIN","ZZ","31M9BB0286","51","1060A217","CASE ASSY  TIMING CHAIN","1149.14","2","172","pcs","197652.08","2019/03/05","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/03/05","172","1","F119030052","","2019/03/07"
