Inside Mgt No.,Co. code,Business pattern code,Line No.,Ref. origin type,Sales actual Mgt No.,Order Mgt No.,Sales slip No.,Ord No.,Accpt count,Receiving check No.,Chargeable supply No.,Temp. order No.,Bad disposal history slip No.,Bad disposal history correction count,Bad disposal history correction type,Exception cost history slip No.,Exception cost history correction count,Exception cost history correction type,Generation Proc type,Cust code,Cust item No.,Cust item name,Last delivery place code,Cust order No.,Plant code,Item No.,Item name,UC,UC type,Qt.,Measure unit,Amt,Sales date,Consumption tax code,Accnt interface flag,Accnt IF EXEC date,AiIF record type column value(debtor),AiIF record type column value(creditor),Ai slip type(debtor),Ai slip type(creditor),Ai issue section(debtor),Ai issue section(creditor),Ai calculation item(debtor),Ai calculation item(creditor),Ai auxiliary item(debtor),Ai auxiliary item(creditor),Ai charge division code(debtor),Ai charge division code(creditor),Ai detail summary(debtor),Ai detail summary(creditor),Ai detail outline name type,Ai consumption tax judgment type(debtor),Ai consumption tax judgment type(creditor),Accnt IF EXEC date,Including tax or Excluding tax type,Tax rates 1,Tax rates 2,Tax rates 3,Currency code,Create slip type,Slip Mgt company code,Ship returned goods flag,Gr company type,Dealings Div.,Dealings Gr type,Bad disposal type,Cost processing type,Partner code,UC Mgt company code,UC acquisition destination type,UC acquisition destination traders code,UC basic date,UC basic Qt.,Journalizing judgment type,Invoice No.,BOItype,ASIA IF EXEC date
"91776","50","A021","1","1","500000091904","50OCN0000133807","50SLD0000207292","","0","0","","","","0","0","","0","0","1","D20410","49180-25590","HOUSING BEARING SUB ASSY","ZZ","2B19090020","52","49180-25590","HOUSING BEARING SUB ASSY","399.15","2","252","pcs","100585.8","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","252","1","9219090247","","2019/09/24"
"91777","50","A021","1","1","500000091905","50OCN0000133813","50SLD0000207293","","0","0","","","","0","0","","0","0","1","D20410","49180-25590","HOUSING BEARING SUB ASSY","ZZ","2B19090020","52","49180-25590","HOUSING BEARING SUB ASSY","399.15","2","504","pcs","201171.6","2019/09/24","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/24","504","1","9219090250","","2019/09/24"
"91778","50","A021","1","1","500000091906","50OCN0000133795","50SLD0000207294","","0","0","","","","0","0","","0","0","1","D20410","49335-20100","HOUSING  BEARING","ZZ","2B19090020","52","49335-20100","HOUSING  BEARING","450.85","2","252","pcs","113614.2","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","252","1","9019090158","","2019/09/24"
"91779","50","A021","1","1","500000091907","50OCN0000133803","50SLD0000207295","","0","0","","","","0","0","","0","0","1","D20410","49335-20100","HOUSING  BEARING","ZZ","2B19090020","52","49335-20100","HOUSING  BEARING","450.85","2","252","pcs","113614.2","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","252","1","9019090160","","2019/09/24"
"91780","50","A021","1","1","500000091908","50OCN0000133797","50SLD0000207296","","0","0","","","","0","0","","0","0","1","D20410","49373-25590","HOUSING BEARING SUB ASSY","ZZ","2B19090020","52","49373-25590","HOUSING BEARING SUB ASSY","363.91","2","1008","pcs","366821.28","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","1008","1","9219090241","","2019/09/24"
"91781","50","A021","1","1","500000091909","50OCN0000133804","50SLD0000207297","","0","0","","","","0","0","","0","0","1","D20410","49373-25590","HOUSING BEARING SUB ASSY","ZZ","2B19090020","52","49373-25590","HOUSING BEARING SUB ASSY","363.91","2","1008","pcs","366821.28","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","1008","1","9019090161","","2019/09/24"
"91782","50","A021","1","1","500000091910","50OCN0000133808","50SLD0000207298","","0","0","","","","0","0","","0","0","1","D20410","49373-25590","HOUSING BEARING SUB ASSY","ZZ","2B19090020","52","49373-25590","HOUSING BEARING SUB ASSY","363.91","2","1008","pcs","366821.28","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","1008","1","9019090168","","2019/09/24"
"91783","50","A021","1","1","500000091911","50OCN0000133809","50SLD0000207299","","0","0","","","","0","0","","0","0","1","D20410","49373-25590","HOUSING BEARING SUB ASSY","ZZ","2N19090041","52","49373-25590","HOUSING BEARING SUB ASSY","363.91","2","504","pcs","183410.64","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","504","1","9019090167","","2019/09/24"
"91784","50","A021","1","1","500000091912","50OCN0000133814","50SLD0000207300","","0","0","","","","0","0","","0","0","1","D20410","49373-25590","HOUSING BEARING SUB ASSY","ZZ","2B19090020","52","49373-25590","HOUSING BEARING SUB ASSY","363.91","2","1008","pcs","366821.28","2019/09/24","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/24","1008","1","9019090170","","2019/09/24"
"91785","50","A021","1","1","500000091913","50OCN0000133815","50SLD0000207301","","0","0","","","","0","0","","0","0","1","D20410","49373-25590","HOUSING BEARING SUB ASSY","ZZ","2N19090041","52","49373-25590","HOUSING BEARING SUB ASSY","363.91","2","504","pcs","183410.64","2019/09/24","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/24","504","1","9019090171","","2019/09/24"
"91786","50","A021","1","1","500000091914","50OCN0000134231","50SLD0000207302","","0","0","","","","0","0","","0","0","1","D20410","49373-25990","HOUSING BEARING SUB ASSY","ZZ","T19050982","52","49373-25990","HOUSING BEARING SUB ASSY","1082.62","2","1392","pcs","1507007.04","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","1392","1","9019090169","","2019/09/24"
"91787","50","A021","1","1","500000091915","50OCN0000133793","50SLD0000207303","","0","0","","","","0","0","","0","0","1","D20410","49377-26886","HOUSING BEARING SUB ASSY","ZZ","B19090019","52","49377-26886","HOUSING BEARING SUB ASSY","418.26","2","504","pcs","210803.04","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","504","1","9219090243","","2019/09/24"
"91788","50","A021","1","1","500000091916","50OCN0000133800","50SLD0000207304","","0","0","","","","0","0","","0","0","1","D20410","49377-26886","HOUSING BEARING SUB ASSY","ZZ","B19090019","52","49377-26886","HOUSING BEARING SUB ASSY","418.26","2","504","pcs","210803.04","2019/09/23","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/23","504","1","9219090246","","2019/09/24"
"91789","50","A021","1","1","500000091917","50OCN0000133811","50SLD0000207305","","0","0","","","","0","0","","0","0","1","D20410","49377-26886","HOUSING BEARING SUB ASSY","ZZ","B19090019","52","49377-26886","HOUSING BEARING SUB ASSY","418.26","2","504","pcs","210803.04","2019/09/24","010","0","","","","","","","","12031201","71020000","","1","","","","","0","0","0","010","0","0","0","0","THB","1","50","1","1","0","0","0","0","*","*","*","*","2019/09/24","504","1","9219090251","","2019/09/24"
